"","Row.names","Medicago-1d.1","Medicago-1d.2","Medicago-1d.3","Medicago-1d.4","Medicago-00h.1","Medicago-00h.2","Medicago-00h.3","Medicago-00h.4","Medicago-02h.1","Medicago-02h.2","Medicago-02h.3","Medicago-02h.4","Medicago-04h.1","Medicago-04h.2","Medicago-04h.3","Medicago-04h.4","Medicago-4d.1","Medicago-4d.2","Medicago-4d.3","Medicago-4d.4","Medicago-p5h.1","Medicago-p5h.2","Medicago-p5h.3","Medicago-p5h.4","Medicago_00h_Medicago_02h_log2_FC","Medicago_00h_Medicago_02h_Pvalue","Medicago_00h_Medicago_02h_fdr","Medicago_00h_Medicago_04h_log2_FC","Medicago_00h_Medicago_04h_Pvalue","Medicago_00h_Medicago_04h_fdr","Medicago_00h_Medicago_1d_log2_FC","Medicago_00h_Medicago_1d_Pvalue","Medicago_00h_Medicago_1d_fdr","Medicago_00h_Medicago_4d_log2_FC","Medicago_00h_Medicago_4d_Pvalue","Medicago_00h_Medicago_4d_fdr","Medicago_00h_Medicago_p5h_log2_FC","Medicago_00h_Medicago_p5h_Pvalue","Medicago_00h_Medicago_p5h_fdr","Medicago_02h_Medicago_04h_log2_FC","Medicago_02h_Medicago_04h_Pvalue","Medicago_02h_Medicago_04h_fdr","Medicago_02h_Medicago_1d_log2_FC","Medicago_02h_Medicago_1d_Pvalue","Medicago_02h_Medicago_1d_fdr","Medicago_02h_Medicago_4d_log2_FC","Medicago_02h_Medicago_4d_Pvalue","Medicago_02h_Medicago_4d_fdr","Medicago_02h_Medicago_p5h_log2_FC","Medicago_02h_Medicago_p5h_Pvalue","Medicago_02h_Medicago_p5h_fdr","Medicago_04h_Medicago_1d_log2_FC","Medicago_04h_Medicago_1d_Pvalue","Medicago_04h_Medicago_1d_fdr","Medicago_04h_Medicago_4d_log2_FC","Medicago_04h_Medicago_4d_Pvalue","Medicago_04h_Medicago_4d_fdr","Medicago_04h_Medicago_p5h_log2_FC","Medicago_04h_Medicago_p5h_Pvalue","Medicago_04h_Medicago_p5h_fdr","Medicago_1d_Medicago_4d_log2_FC","Medicago_1d_Medicago_4d_Pvalue","Medicago_1d_Medicago_4d_fdr","Medicago_1d_Medicago_p5h_log2_FC","Medicago_1d_Medicago_p5h_Pvalue","Medicago_1d_Medicago_p5h_fdr","Medicago_4d_Medicago_p5h_log2_FC","Medicago_4d_Medicago_p5h_Pvalue","Medicago_4d_Medicago_p5h_fdr","Medicago_00h","Medicago_02h","Medicago_04h","Medicago_1d","Medicago_4d","Medicago_p5h","id2","HMDBID","KEGGID","Descrip","Kingdom","Super_class","Class","Sub_class","CAS","DTXSID","DTXCID","SID","CID","KEGG","ChEBI","Drugbank","Name","id"
"11","4-quinolinecarboxylic acid",12.8641948156841,0.128126533174062,1.44534059846834,0.0581411221331373,12.7965452824387,0.00126222295790335,0.986727832566051,0.0159853090706076,4.07479958757254,0.00112683408641135,0.104257871648303,5.82507615942504,9.52778054822826,0.0128174717041969,0.0591269286453308,0.0418190262782419,14.9395583307995,2.94287050989906,5.27383795225509,3.2706579716029,6.52299674383311,0.00083223420096408,0.0464726587122104,0.0251572209998411,"0.463805409446068","1","1","0.517206283529774","1","1","0.0708925141124537","0.47048642205879","0.47048642205879","-0.937086110689396","0.193930852282411","0.193930852282411","1.06472115578882","0.885233914473202","0.885233914473202","0.0534008740837067","0.885233914473202","0.885233914473202","0.534697923558521","0.885233914473202","0.885233914473202","-1.40089152013546","0.47048642205879","0.47048642205879",0.600915746342751,0.665005542102029,0.665005542102029,"0.588098797642228","0.312321421676216","0.312321421676216","-1.45429239421917","0.193930852282411","0.193930852282411",0.547514872259044,0.665005542102029,0.665005542102029,"-0.866193596576942","0.193930852282411","0.193930852282411",1.13561366990127,0.193930852282411,0.193930852282411,"2.00180726647821","0.193930852282411","0.193930852282411",3.4501301617583,2.50131511318307,2.41038599371401,3.62395076736492,6.60673119113915,1.64886471443653,"4-quinolinecarboxylic acid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4-quinolinecarboxylic acid"
"12","5-deoxyadenosine",0,0.343804610203303,0,0,0,0.000392798103837361,0,0,0.00943405948153166,0.00554754610052488,0.411882065665096,0.0292306440134142,0.220266395476056,0.0511344352419895,0.608305781495323,0.021276188301938,0,0.0221936579825063,0,0,0.00200759760596453,0.00230032851225982,9.33310646803866e-05,0,"-6.71064562731716","0.0265187219594307","0.0265187219594307","-7.68660636970311","0.0265187219594307","0.0265187219594307","6.30699305203747","1","1","-2.57600544945811","1","1","-0.935465038504959","0.21860373720806","0.21860373720806","-0.975960742385947","0.312321421676216","0.312321421676216","-0.403652575279691","0.183150203156622","0.183150203156622","4.13464017785906","0.103753677520986","0.103753677520986",5.77518058881221,0.0303828219765775,0.0303828219765775,"-1.37961331766564","0.183150203156622","0.183150203156622","5.110600920245","0.0545144786438286","0.0545144786438286",6.75114133119815,0.0303828219765775,0.0303828219765775,"3.73098760257937","1","1",5.37152801353252,0.538472380986992,0.538472380986992,"1.64054041095315","0.538472380986992","0.538472380986992",9.81995259593402e-05,0.114023578815142,0.225245700128826,0.0859511525508257,0.00554841449562658,0.00110031429572618,"5-deoxyadenosine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5-deoxyadenosine"
"13","5-methylcytosine",1.49247092628038,6.83081720746323,0.167822583181939,0.306325416434295,0.0109916228728012,0.00909301411325512,0.0329048031290824,0.0117961150217809,0.447803642110661,3.58513800908046,0.32644479046437,0.101359292004135,1.26333137473985,3.90120443479836,0.141176813679004,0.147735916190112,1.6522280018989,1.69136715001728,0.149842235796598,1.15691680709248,0.0255679541124501,0.801882045019522,0.0431164196290617,0.0294584237366551,"-6.02032857333227","0.0303828219765775","0.0303828219765775","-6.30997717832657","0.0303828219765775","0.0303828219765775","6.99948950483208","0.0303828219765775","0.0303828219765775","-6.08033156036206","0.0303828219765775","0.0303828219765775","-3.71618488021868","0.112351197690464","0.112351197690464","-0.289648604994302","0.885233914473202","0.885233914473202","0.97916093149981","0.885233914473202","0.885233914473202","-0.0600029870297966","0.665005542102029","0.665005542102029",2.30414369311358,0.193930852282411,0.193930852282411,"0.689512326505508","0.47048642205879","0.47048642205879","0.229645617964506","0.665005542102029","0.665005542102029",2.59379229810789,0.112351197690464,0.112351197690464,"0.919157944470014","1","1",3.28330462461339,0.112351197690464,0.112351197690464,"2.36414668014338","0.0606019697120061","0.0606019697120061",0.0161963887842299,1.11518643341491,1.36336213485183,2.19935903333996,1.16258854870132,0.225006210624422,"5-methylcytosine","HMDB0002894","C02376","belongs to the class of organic compounds known as hydroxypyrimidines. These are organic compounds containing a hydroxyl group attached to a pyrimidine ring. Pyrimidine is a 6-membered ring consisting of four carbon atoms and two nitrogen centers at the 1- and 3- ring positions.","Organic compounds","Organoheterocyclic compounds","Diazines","Pyrimidines and pyrimidine derivatives","554-01-8","DTXSID50203948","DTXCID80126439","315764278","65040","C02376"," 27551",NA,"5-Methylcytosine","5-methylcytosine"
"14","5-methylthioadenosine",0.177154555951975,0.328839061848716,0.0179095727155373,0.0191628141746332,0.10840995487991,0.808668099833246,0.0863159580997023,0.0390270601000342,0.00841527720670428,0.00638574032370892,0.0413428408021059,0.0315047715411277,0,0,0.0579808385423676,0.159376415332131,0.014495995275989,0.823794732710193,0.0349025157816567,0.0224330127389741,0.0148354036964137,0.429548722049296,1.21703026140935,0.0314695038953641,"3.51320637616548","0.0606019697120061","0.0606019697120061","2.24101494292966","0.309424060364659","0.309424060364659","-0.935676686457965","0.665005542102029","0.665005542102029","0.218065825987364","0.312321421676216","0.312321421676216","-0.697424352779156","0.885233914473202","0.885233914473202","-1.27219143323582","1","1","2.57752968970751","0.312321421676216","0.312321421676216","-3.29514055017812","0.47048642205879","0.47048642205879",-4.21063072894464,0.312321421676216,0.312321421676216,"1.30533825647169","0.309424060364659","0.309424060364659","-2.02294911694229","0.663117245320382","0.663117245320382",-2.93843929570881,0.309424060364659,0.309424060364659,"-0.717610860470601","1","1",-1.63310103923712,0.665005542102029,0.665005542102029,"-0.91549017876652","0.665005542102029","0.665005542102029",0.260605268228223,0.0219121574684117,0.0543393134686246,0.135766501172716,0.223906564126703,0.423220972762606,"5-methylthioadenosine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5-methylthioadenosine"
"15","acetylcholine",0.00666765095344845,0.0170507839235705,0,0,0,0,0,0,0.307522241167336,0.409768591677051,0,0,0.0818155556760595,0.434026034703551,0,0,0.00574003976568325,0,0,0,0,0,0,0,"-7.49443727795173","0.185876732365876","0.185876732365876","-7.0219282522768","0.185876732365876","0.185876732365876","2.79277389280582","0.185876732365876","0.185876732365876","-1.28392766241408","0.453254704753736","0.453254704753736","NA","NA","0","0.472509025674924","1","1","-4.70166338514591","0.644552170515899","0.644552170515899","6.21050961553765","0.408351969325938","0.408351969325938",7.49443727795173,0.185876732365876,0.185876732365876,"-4.22915435947099","0.644552170515899","0.644552170515899","5.73800058986273","0.408351969325938","0.408351969325938",7.0219282522768,0.185876732365876,0.185876732365876,"1.50884623039174","0.408351969325938","0.408351969325938",2.79277389280582,0.185876732365876,0.185876732365876,"1.28392766241408","0.453254704753736","0.453254704753736",0,0.179322708211097,0.128960397594903,0.00592960871925473,0.00143500994142081,0,"acetylcholine","HMDB0000895",NA,NA,NA,NA,NA,NA,"51-84-3","DTXSID8075334","DTXCID6040951","315703258","  187","C01996"," 15355","DB03128","Acetylcholine","acetylcholine"
"16","adenine",8.47540516906262,8.02556463213787,12.1503853294908,18.5669210486172,8.59400423117375,5.66172338979058,9.57070652127655,19.0234663095443,5.15249877001506,15.7068132431296,12.1853705311613,19.8835592689402,9.50219783011869,15.9720197491362,35.3709305494464,29.2216968280679,2.54062195741944,4.27026132490484,1.02280830001162,0.649875899925341,20.8384996542122,15.9303135576568,31.4820193214446,14.3010999377841,"-0.304720236315937","0.665005542102029","0.665005542102029","-1.07163367475565","0.193930852282411","0.193930852282411","0.14004106244214","1","1","2.33600347572745","0.0303828219765775","0.0303828219765775","-0.945945370255122","0.112351197690464","0.112351197690464","-0.766913438439709","0.312321421676216","0.312321421676216","-0.164679173873797","0.665005542102029","0.665005542102029","2.64072371204339","0.0303828219765775","0.0303828219765775",-0.641225133939185,0.193930852282411,0.193930852282411,"-0.931592612313505","0.193930852282411","0.193930852282411","3.4076371504831","0.0303828219765775","0.0303828219765775",0.125688304500523,0.885233914473202,0.885233914473202,"2.47604453816959","0.0303828219765775","0.0303828219765775",-0.805904307812982,0.112351197690464,0.112351197690464,"-3.28194884598257","0.0303828219765775","0.0303828219765775",10.7124751129463,13.2320604533115,22.5167112391923,11.8045690448271,2.12089187056531,20.6379831177744,"adenine","HMDB0000034","C00147","belongs to the class of organic compounds known as 6-aminopurines. These are purines that carry an amino group at position 6. Purine is a bicyclic aromatic compound made up of a pyrimidine ring fused to an imidazole ring.","Organic compounds","Organoheterocyclic compounds","Imidazopyrimidines","Purines and purine derivatives","73-24-5","DTXSID6022557","DTXCID502557","315673252","  190","C00147"," 16708","DB00173","Adenine","adenine"
"17","adenosine",2.38569021198165,11.0772463587031,9.78135437788143,8.09549717670037,5.5555801321545,23.5265782277139,0,7.97740341156237,3.37216782322605,15.7921152550098,7.0573868196314,8.20917637621871,3.40799678460001,16.1978102760497,18.609645383643,18.1294268830562,0,3.42216092956315,0.546568470701177,0.812406228711665,7.35542671052449,16.4664066756528,22.4864282913761,21.3480759976082,"0.106132293099689","0.885233914473202","0.885233914473202","-0.604385388620563","0.665005542102029","0.665005542102029","-0.241821979026601","0.665005542102029","0.665005542102029","2.95336980770824","0.245383458473363","0.245383458473363","-0.868308847679787","0.47048642205879","0.47048642205879","-0.710517681720253","0.193930852282411","0.193930852282411","-0.135689685926911","1","1","2.84723751460855","0.0606019697120061","0.0606019697120061",-0.974441140779476,0.112351197690464,0.112351197690464,"-0.846207367647164","0.193930852282411","0.193930852282411","3.5577551963288","0.0606019697120061","0.0606019697120061",-0.263923459059224,0.47048642205879,0.47048642205879,"2.71154782868164","0.0606019697120061","0.0606019697120061",-1.11013082670639,0.193930852282411,0.193930852282411,"-3.82167865538803","0.0303828219765775","0.0303828219765775",9.2648904428577,8.60771156852148,14.0862198318372,7.83494703131663,1.195283907244,16.9140844187904,"adenosine","HMDB0000050",NA,NA,NA,NA,NA,NA,"58-61-7","DTXSID1022558","DTXCID902558","315673253","60961","C00212"," 16335","DB00640","Adenosine","adenosine"
"18","alpha-hydroxyisobutyric acid",2.08085236459369e-05,0.000228150497424091,0,0,0.00224810497596995,0.00019981497339672,0,0,0,0,0,0,1.38929090592305e-05,0.00010423326318447,0,0.000300556370917007,0.000251968062845496,0.00015652875953266,0,0.000153261421940321,0.000936856761883924,9.13324875511079e-05,0,0,"0.688833832983652","0.185876732365876","0.185876732365876","0.545217547478107","1","1","-0.601724403284946","0.877782280346235","0.877782280346235","0.499243841608628","1","1","0.358794882492683","0.877782280346235","0.877782280346235","-0.143616285505545","0.0689184442895021","0.0689184442895021","0.0871094296987063","0.185876732365876","0.185876732365876","-0.189589991375024","0.0689184442895021","0.0689184442895021",-0.330038950490969,0.185876732365876,0.185876732365876,"-0.0565068558068387","0.65725516871927","0.65725516871927","-0.0459737058694789","0.771503409140308","0.771503409140308",-0.186422664985424,0.882420114075504,0.882420114075504,"-0.102480561676318","0.459597386183942","0.459597386183942",-0.242929520792262,0.877782280346235,0.877782280346235,"-0.140448959115945","0.65725516871927","0.65725516871927",0.000611979987341669,0,0.000104670635790177,6.2239755267507e-05,0.000140439561079619,0.000257047312358758,"alpha-hydroxyisobutyric acid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"alpha-hydroxyisobutyric acid"
"19","an hydroxycinnamic acid",0.0289652796405547,0.00877652122205637,0.119602407588682,0.766087823592072,0.0191636489755763,0.000838802171724259,0.00624800494852067,0.0115691042039306,0,0,0,0,0.0115802691589684,0.00446797387334207,0.0449850348809534,0.0954544388024563,0.103753303450638,0.228914620737374,0.00833827864840219,0.0287210018990068,0.00656634693329158,0.000424124576808064,0.0128708226655403,0.0168564828831863,"3.38610598807496","0.0210705701343787","0.0210705701343787","-1.94021308339963","0.312321421676216","0.312321421676216","4.4709917576898","0.112351197690464","0.112351197690464","-3.1597357873835","0.112351197690464","0.112351197690464","0.0385190919347963","1","1","-5.32631907147459","0.0210705701343787","0.0210705701343787","7.85709774576477","0.0210705701343787","0.0210705701343787","-6.54584177545846","0.0210705701343787","0.0210705701343787",-3.34758689614017,0.0210705701343787,0.0210705701343787,"2.53077867429018","0.47048642205879","0.47048642205879","-1.21952270398387","0.47048642205879","0.47048642205879",1.97873217533442,0.47048642205879,0.47048642205879,"1.31125597030631","0.665005542102029","0.665005542102029",4.5095108496246,0.112351197690464,0.112351197690464,"3.1982548793183","0.112351197690464","0.112351197690464",0.00945489007493797,0,0.0391219291789301,0.230858008010841,0.0924318011838552,0.00917944426470656,"an hydroxycinnamic acid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"an hydroxycinnamic acid"
"20","azelaic acid and unresolvable, unidentified isomers",0.0103712187302403,0.010548987457628,0.00512938847437297,0.0146862775290794,0.0313901514419801,0.0105624828249955,0,0,0.00452132154087463,0.00450284157732975,0.0176629240231168,0.037709143634375,0.00096205015028387,0.00388005650098489,0,0.0241438325147122,0.00496259838196166,0.00230341075024598,0.00500185795455009,0.0166160047265133,0,0.00483385105753357,0,0,"-0.573769254928551","0.46782507728497","0.46782507728497","0.478296385900897","1","1","-0.038715423282363","0.884549438852962","0.884549438852962","0.482767392550391","0.884549438852962","0.884549438852962","2.37903315414261","0.408351969325938","0.408351969325938","1.05206564082945","0.193930852282411","0.193930852282411","-0.612484678210914","1","1","1.05653664747894","0.665005542102029","0.665005542102029",2.95280240907116,0.103753677520986,0.103753677520986,"0.439580962618534","0.312321421676216","0.312321421676216","0.00447100664949409","0.47048642205879","0.47048642205879",1.90073676824171,0.356170327949322,0.356170327949322,"0.444051969268028","0.312321421676216","0.312321421676216",2.34031773086025,0.0265187219594307,0.0265187219594307,"1.89626576159222","0.0545144786438286","0.0545144786438286",0.0104881585667439,0.0160990576939241,0.00724648479149525,0.0101839680478302,0.00722096795331776,0.00120846276438339,"azelaic acid and unresolvable, unidentified isomers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"azelaic acid and unresolvable, unidentified isomers"
"21","betaine",13.3887395274579,24.1459959295384,0,0,0,8.50016129762939,0,0,20.6289338866915,16.7829389637775,0,0,0,13.5506761240784,0,0,27.0003640133147,15.3523650477933,0.906948718710239,12.2543351741919,0,9.51596729297938,0,0,"-2.13740956549662","0.408351969325938","0.408351969325938","-0.672549776077327","1","1","2.14213918615374","0.408351969325938","0.408351969325938","-2.70671506761887","0.0545144786438286","0.0545144786438286","-0.162787656395167","1","1","1.4648597894193","0.408351969325938","0.408351969325938","0.0047296206571196","1","1","-0.569305502122248","0.663117245320382","0.663117245320382",1.97462190910146,0.408351969325938,0.408351969325938,"1.46958941007642","0.619839118685419","0.619839118685419","-2.03416529154155","0.103753677520986","0.103753677520986",0.509762119682161,1,1,"-0.564575881465128","0.46782507728497","0.46782507728497",1.97935152975858,0.408351969325938,0.408351969325938,"2.54392741122371","0.0545144786438286","0.0545144786438286",2.12504032440735,9.35296821261725,3.38766903101959,9.38368386424908,13.8785032385025,2.37899182324484,"betaine","HMDB0000043","","belongs to the class of organic compounds known as alpha amino acids. These are amino acids in which the amino group is attached to the carbon atom immediately adjacent to the carboxylate group (alpha carbon).","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues",NA,NA,NA," 26697202",NA,NA," 41139","DB04455","Betaine","betaine"
"22","bis(3-aminopropyl)amine",0,0,0,0,0.0299163970746509,0.792841863378183,0.0249793607658652,4.82142165861,0,0,0,5.30479103013515,0,0,0,5.81248019184334,0.4010906363391,0.199234074092085,0,0,1.25976379307126,0,0,0,"0.0957690159413219","0.300522311495472","0.300522311495472","-0.0359940091829135","0.300522311495472","0.300522311495472","-10.4699366543986","0.0210705701343787","0.0210705701343787","3.23075653054976","0.309424060364659","0.309424060364659","2.16642553154538","0.183150203156622","0.183150203156622","-0.131763025124236","1","1","-10.3741676384573","0.453254704753736","0.453254704753736","3.13498751460844","0.868661062991067","0.868661062991067",2.07065651560406,1,1,"-10.5059306635815","0.453254704753736","0.453254704753736","3.26675053973267","0.868661062991067","0.868661062991067",2.20241954072829,1,1,"-7.23918012384884","0.185876732365876","0.185876732365876",-8.30351112285322,0.453254704753736,0.453254704753736,"-1.06433099900438","0.868661062991067","0.868661062991067",1.41728981995718,1.32619775753379,1.45312004796083,0,0.150081177607796,0.314940948267816,"bis(3-aminopropyl)amine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bis(3-aminopropyl)amine"
"23","caffeic acid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00534622830579931,0,0,0,"NA","NA","0","NA","NA","0","NA","NA","0","NA","NA","0","-1.22438427919089","0.453254704753736","0.453254704753736","NA","NA","0","NA","NA","0","NA","NA","0",-1.22438427919089,0.453254704753736,0.453254704753736,"NA","NA","0","NA","NA","0",-1.22438427919089,0.453254704753736,0.453254704753736,"NA","NA","0",-1.22438427919089,0.453254704753736,0.453254704753736,"-1.22438427919089","0.453254704753736","0.453254704753736",0,0,0,0,0,0.00133655707644983,"caffeic acid","HMDB0003501",NA,NA,NA,NA,NA,NA,"331-39-5","DTXSID5020231","DTXCID10231","315671222"," 2518","C01481"," 17395","DB01880","Caffeic acid","caffeic acid"
"24","carnitine",0.357990743274331,0.318243813446605,0,0,0.0179755822189309,0.00426946359959641,0,0.00150648596825819,0.724701866913211,0.0184747579050632,0.0265806918595898,0.0310967333630782,0.0283312425796683,0.00841740211068376,0,0,0.0427697783237312,0.436375684903561,0.947552709640433,0.0191282746949605,0.0291938289900733,0.0111197294993824,0.0178341476978795,0,"-4.85808788224589","0.0303828219765775","0.0303828219765775","-0.554184670416153","1","1","4.61539298806702","0.882420114075504","0.882420114075504","-5.70716899623894","0.0303828219765775","0.0303828219765775","-1.1631337384159","0.561363210234124","0.561363210234124","4.30390321182974","0.110210182673421","0.110210182673421","-0.242694894178878","0.663117245320382","0.663117245320382","-0.849081113993044","0.47048642205879","0.47048642205879",3.69495414383,0.112351197690464,0.112351197690464,"4.06120831765086","0.644552170515899","0.644552170515899","-5.15298432582278","0.0590718680155165","0.0590718680155165",-0.608949067999743,0.459597386183942,0.459597386183942,"-1.09177600817192","0.309424060364659","0.309424060364659",3.45225924965112,0.882420114075504,0.882420114075504,"4.54403525782304","0.0606019697120061","0.0606019697120061",0.00593788294669639,0.200213512510236,0.009187161172588,0.169058639180234,0.361456611890671,0.0145369265468338,"carnitine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"carnitine"
"25","choline o-sulfuric acid",0,0,0,0,0,0.000431604128655258,0.00450664587895504,0,0,6.36102166068186e-05,0.014678058362626,0.00836082609961115,0,0,0,0,0,0,0,0,0,0.00205063406665967,0,0.00777981600852458,"-1.60036134878014","0.459597386183942","0.459597386183942","1.15999239824548","0.185876732365876","0.185876732365876","-1.15999239824548","0.185876732365876","0.185876732365876","1.15999239824548","0.185876732365876","0.185876732365876","-0.629783802564202","0.877782280346235","0.877782280346235","2.76035374702562","0.0689184442895021","0.0689184442895021","-2.76035374702562","0.0689184442895021","0.0689184442895021","2.76035374702562","0.0689184442895021","0.0689184442895021",0.97057754621594,0.459597386183942,0.459597386183942,"NA","NA","0","NA","NA","0",-1.78977620080968,0.185876732365876,0.185876732365876,"NA","NA","0",-1.78977620080968,0.185876732365876,0.185876732365876,"-1.78977620080968","0.185876732365876","0.185876732365876",0.00123456250190258,0.00577562366971099,0,0,0,0.00245761251879606,"choline o-sulfuric acid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"choline o-sulfuric acid"
"26","cytosine",0.53845775202876,0.508488470854258,0,0,0,0,0,0,1.0601992239139,0.194422125052059,0,0,0.309359031957817,0,0,0,0.833666934553672,1.33666686696737,0.918396498263254,0.518769434413853,0,0.298430206083339,0,0,"-8.29762860414989","0.185876732365876","0.185876732365876","-6.29167276634741","0.453254704753736","0.453254704753736","8.03747313287279","0.185876732365876","0.185876732365876","-9.81838234886061","0.0210705701343787","0.0210705701343787","-6.2404584298308","0.453254704753736","0.453254704753736","2.00595583780248","0.619839118685419","0.619839118685419","-0.260155471277093","1","1","-1.52075374471073","0.191266986878869","0.191266986878869",2.05717017431909,0.619839118685419,0.619839118685419,"1.74580036652538","0.408351969325938","0.408351969325938","-3.5267095825132","0.0265187219594307","0.0265187219594307",0.0512143365166144,1,1,"-1.78090921598782","0.0590718680155165","0.0590718680155165",1.797014703042,0.408351969325938,0.408351969325938,"3.57792391902982","0.0265187219594307","0.0265187219594307",0,0.31365533724149,0.0773397579894543,0.261736555720754,0.901874933549537,0.0746075515208348,"cytosine","HMDB0000630",NA,NA,NA,NA,NA,NA,"71-30-7","DTXSID4044456","DTXCID2024456","315680409","  597","C00380"," 16040",NA,"Cytosine","cytosine"
"27","deoxycarnitine",0.000672245394937126,0.000717962026255007,0.00127715255956113,0,0.000904430970849655,0.000869007896805344,0.00544501272294495,0.00542112992939297,0,0,0,0,0.00128187577183868,0.000692861813101619,0.00243607910127105,0.00106856593761111,0.00229019168334836,0.00277363808660139,0.00436408099925576,0.00352536657496001,0.000563194377224315,0.000626896943662773,0.00915380285651921,0.0030467538561021,"2.05654724551644","0.0210705701343787","0.0210705701343787","0.811754143624288","0.665005542102029","0.665005542102029","-1.31943162303218","0.112351197690464","0.112351197690464","-0.0269450461027869","1","1","-0.0636925426427739","0.665005542102029","0.665005542102029","-1.24479310189215","0.0210705701343787","0.0210705701343787","0.737115622484261","0.0689184442895021","0.0689184442895021","-2.08349229161923","0.0210705701343787","0.0210705701343787",-2.12023978815921,0.0210705701343787,0.0210705701343787,"-0.507677479407891","0.193930852282411","0.193930852282411","-0.838699189727075","0.0606019697120061","0.0606019697120061",-0.875446686267062,1,1,"-1.34637666913497","0.0303828219765775","0.0303828219765775",-1.38312416567495,0.665005542102029,0.665005542102029,"-0.0367474965399871","0.665005542102029","0.665005542102029",0.00315989537999823,0,0.00136984565595561,0.000666839995188315,0.00323831933604138,0.0033476620083771,"deoxycarnitine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"deoxycarnitine"
"28","deoxycytidine",0.824649761598939,2.39031556470063,0.0996166945798353,0.0625042441035513,0.0102295141156838,0.00573081700415616,0.00595942863660127,0.0296062682833582,0.334567362740335,2.26699080848709,0.0117794555469901,0.0539311835623619,1.60306003813113,1.93412475088993,0.135926443617298,0.0977533011772643,0.957382475904027,0.841726514793768,0.0325155312137404,0.684611570477516,0.0208030787894045,0.0259245053837637,0.543215799042443,0.0257946206465227,"-5.58821715287658","0.0606019697120061","0.0606019697120061","-6.08711686317494","0.0303828219765775","0.0303828219765775","5.92817881649588","0.0303828219765775","0.0303828219765775","-5.50425088071813","0.0303828219765775","0.0303828219765775","-3.48042233664713","0.193930852282411","0.193930852282411","-0.498899710298356","0.665005542102029","0.665005542102029","0.339961663619295","0.47048642205879","0.47048642205879","0.0839662721584524","0.665005542102029","0.665005542102029",2.10779481622945,0.665005542102029,0.665005542102029,"-0.158938046679061","0.885233914473202","0.885233914473202","0.582865982456808","0.665005542102029","0.665005542102029",2.60669452652781,0.112351197690464,0.112351197690464,"0.423927935777748","1","1",2.44775647984875,0.112351197690464,0.112351197690464,"2.023828544071","0.0606019697120061","0.0606019697120061",0.0128815070099499,0.666817202584194,0.942716133453906,0.844271566245738,0.629059023097263,0.153934500965534,"deoxycytidine","HMDB0000014","C00881","belongs to the class of organic compounds known as pyrimidine 2'-deoxyribonucleosides. Pyrimidine 2'-deoxyribonucleosides are compounds consisting of a pyrimidine linked to a ribose which lacks a hydroxyl group at position 2.","Organic compounds","Nucleosides, nucleotides, and analogues","Pyrimidine nucleosides","Pyrimidine 2'-deoxyribonucleosides","951-77-9",NA,NA,"  8145772",NA,"C00881"," 15698","DB02594","Deoxycytidine","deoxycytidine"
